location_id,belongs_to,totala
19481,2018-05-30,6505.85
86087,2018-05-30,1738.31
19480,2018-05-31,6771.32
19481,2018-05-31,7351.71
86087,2018-05-31,1683.17
19480,2018-06-01,9216.2
19481,2018-06-01,8344.01
86087,2018-06-01,2004.28
19480,2018-06-02,11154.6
19481,2018-06-02,7892.38
86087,2018-06-02,2002.45
19480,2018-06-03,6377.99
19481,2018-06-03,6434.49
86087,2018-06-03,1699.98
19480,2018-06-04,8211.51
19481,2018-06-04,6602.13
86087,2018-06-04,2016.38
19480,2018-06-05,6484.98
19481,2018-06-05,6435.4
86087,2018-06-05,1814.46
19480,2018-06-06,7587.94
19481,2018-06-06,6745.09
86087,2018-06-06,1813.24
19480,2018-06-07,6114.66
19481,2018-06-07,5941.85
86087,2018-06-07,1784.62
19480,2018-06-08,5983.58
19481,2018-06-08,7400.05
86087,2018-06-08,1635.16
19480,2018-06-09,9284.39
19481,2018-06-09,6999.79
86087,2018-06-09,1909.89
19480,2018-06-10,6431.28
19481,2018-06-10,6386.99
86087,2018-06-10,1493.07
19480,2018-06-11,7680.63
19481,2018-06-11,7512.38
86087,2018-06-11,2127.63
19480,2018-06-12,6143.65
19481,2018-06-12,6743.81
86087,2018-06-12,1521.11
19480,2018-06-13,6365.39
19481,2018-06-13,6641.36
86087,2018-06-13,1931.26
19480,2018-06-14,6158.05
19481,2018-06-14,6865.96
86087,2018-06-14,1838.13
19480,2018-06-15,6836.57
19481,2018-06-15,7063.51
86087,2018-06-15,1686.61
19480,2018-06-16,8578.46
19481,2018-06-16,8606.98
86087,2018-06-16,1647.67
19480,2018-06-17,6868.06
19481,2018-06-17,6395.11
86087,2018-06-17,1803.47
19480,2018-06-18,6863.56
19481,2018-06-18,7541.28
86087,2018-06-18,1837.67
19480,2018-06-19,5797.9
19481,2018-06-19,6131.87
86087,2018-06-19,1908.01
19480,2018-06-20,6192.53
19481,2018-06-20,6553.76
86087,2018-06-20,1726.46
19480,2018-06-21,5935.68
19481,2018-06-21,5507.14
86087,2018-06-21,1706.38
19480,2018-06-22,6774.45
19481,2018-06-22,7687.21
86087,2018-06-22,1633.92
19480,2018-06-23,9047.82
19481,2018-06-23,7024.11
86087,2018-06-23,1731.61
19480,2018-06-24,5792.16
19481,2018-06-24,6162.12
86087,2018-06-24,2197.47
19480,2018-06-25,7846.79
19481,2018-06-25,6766.15
86087,2018-06-25,2053.73
19480,2018-06-26,5864.02
19481,2018-06-26,7397.3
86087,2018-06-26,2046.09
19480,2018-06-27,5622.72
19481,2018-06-27,6696.14
86087,2018-06-27,1573.56
19480,2018-06-28,5184.71
19481,2018-06-28,5969.19
86087,2018-06-28,1492.88
19480,2018-06-29,6125.94
19481,2018-06-29,7276.64
86087,2018-06-29,2094.62
19480,2018-06-30,8093.25
19481,2018-06-30,7175.68
86087,2018-06-30,1504.45
19480,2018-07-01,8195.08
19481,2018-07-01,7197.26
86087,2018-07-01,1988.92
19480,2018-07-02,8315.28
19481,2018-07-02,7254.44
86087,2018-07-02,2010.3
19480,2018-07-03,9245.24
19481,2018-07-03,9179.6
86087,2018-07-03,2292.14
19480,2018-07-04,7647.59
19481,2018-07-04,6388.87
86087,2018-07-04,2595.22
19480,2018-07-05,6261.17
19481,2018-07-05,7278.54
86087,2018-07-05,1670.44
19480,2018-07-06,6857.04
19481,2018-07-06,7114.3
86087,2018-07-06,1877.96
19480,2018-07-07,9616.42
19481,2018-07-07,7253.11
86087,2018-07-07,1592.1
19480,2018-07-08,5589.08
19481,2018-07-08,6741.55
86087,2018-07-08,1848.14
19480,2018-07-09,7136.64
19481,2018-07-09,7732.16
86087,2018-07-09,2392.21
19480,2018-07-10,7511.34
19481,2018-07-10,6864.61
86087,2018-07-10,2215.25
19480,2018-07-11,6884.2
19481,2018-07-11,7384.45
86087,2018-07-11,1985.44
19480,2018-07-12,5696.39
19481,2018-07-12,6391.36
86087,2018-07-12,1937.12
19480,2018-07-13,6587.15
19481,2018-07-13,7645.71
86087,2018-07-13,2145.75
19480,2018-07-14,9434.39
19481,2018-07-14,6437.9
86087,2018-07-14,1613.69
19480,2018-07-15,6243.66
19481,2018-07-15,6129.45
86087,2018-07-15,1999.7
19480,2018-07-16,7791.92
19481,2018-07-16,7788.52
86087,2018-07-16,2012.95
19480,2018-07-17,6574.45
19481,2018-07-17,7067.86
86087,2018-07-17,2274.94
19480,2018-07-18,5405.07
19481,2018-07-18,6095.82
86087,2018-07-18,1905.26
19480,2018-07-19,5805
19481,2018-07-19,5778.49
86087,2018-07-19,1519.06
19480,2018-07-20,6302.06
19481,2018-07-20,7226.66
86087,2018-07-20,2045.81
19480,2018-07-21,8919.1
19481,2018-07-21,7004.15
86087,2018-07-21,1878.91
19480,2018-07-22,6008.61
19481,2018-07-22,6749.89
86087,2018-07-22,1657.04
19480,2018-07-23,6922.61
19481,2018-07-23,7528.2
86087,2018-07-23,2014.23
19480,2018-07-24,5688.41
19481,2018-07-24,6920.69
86087,2018-07-24,1784.41
19480,2018-07-25,5746.25
19481,2018-07-25,6408.39
86087,2018-07-25,1706.67
19480,2018-07-26,5508.86
19481,2018-07-26,6632.83
86087,2018-07-26,1714.15
19480,2018-07-27,5659.36
19481,2018-07-27,6687.95
86087,2018-07-27,1522.71
19480,2018-07-28,8902.79
19481,2018-07-28,6990.18
86087,2018-07-28,1833.9
19480,2018-07-29,5421.91
19481,2018-07-29,6139.82
86087,2018-07-29,1509.4
19480,2018-07-30,6910.26
19481,2018-07-30,10510.79
86087,2018-07-30,1815.1
19480,2018-07-31,6347.47
19481,2018-07-31,6064.96
86087,2018-07-31,1892.96
19480,2018-08-01,8608.23
19481,2018-08-01,7169.59
86087,2018-08-01,2533.65
19480,2018-08-02,6297.64
19481,2018-08-02,7519.56
86087,2018-08-02,1464.88
19480,2018-08-03,7829.08
19481,2018-08-03,8174.92
86087,2018-08-03,1949.47
19480,2018-08-04,9365.75
19481,2018-08-04,6860.1
86087,2018-08-04,1646.77
19480,2018-08-05,5862.85
19481,2018-08-05,7012.76
86087,2018-08-05,1624.93
19480,2018-08-06,7442.42
19481,2018-08-06,7167.36
86087,2018-08-06,1996.36
19480,2018-08-07,7046.95
19481,2018-08-07,6697.06
86087,2018-08-07,1651
19480,2018-08-08,5747.35
19481,2018-08-08,6475.06
86087,2018-08-08,1641.5
19480,2018-08-09,6733.72
19481,2018-08-09,6583.06
86087,2018-08-09,1910.56
19480,2018-08-10,5629.73
19481,2018-08-10,6162.44
86087,2018-08-10,1743.41
19480,2018-08-11,9079.94
19481,2018-08-11,7571.05
86087,2018-08-11,1982.93
19480,2018-08-12,6006.35
19481,2018-08-12,6867.02
86087,2018-08-12,2466.22
19480,2018-08-13,8119.52
19481,2018-08-13,7389.15
86087,2018-08-13,2141.89
19480,2018-08-14,6001.43
19481,2018-08-14,6917.23
86087,2018-08-14,2045.49
19480,2018-08-15,6643.65
19481,2018-08-15,5947.91
86087,2018-08-15,1591.38
19480,2018-08-16,6107.05
19481,2018-08-16,6898.23
86087,2018-08-16,1984.92
19480,2018-08-17,6677.59
19481,2018-08-17,7362.91
86087,2018-08-17,1371.33
19480,2018-08-18,7330.28
19481,2018-08-18,7418.9
86087,2018-08-18,1536.95
19480,2018-08-19,6344.4
19481,2018-08-19,7666.26
86087,2018-08-19,1692.94
19480,2018-08-20,7516.03
19481,2018-08-20,6488.86
86087,2018-08-20,2057.37
19480,2018-08-21,6104.47
19481,2018-08-21,6409.89
86087,2018-08-21,1895.15
19480,2018-08-22,5811.32
19481,2018-08-22,6552.23
86087,2018-08-22,1487.22
19480,2018-08-23,5747.64
19481,2018-08-23,6525.31
86087,2018-08-23,1451.9
19480,2018-08-24,6087.83
19481,2018-08-24,7046.19
86087,2018-08-24,1535.71
19480,2018-08-25,8221.43
19481,2018-08-25,8104.15
86087,2018-08-25,1412.91
19480,2018-08-26,5998.41
19481,2018-08-26,8327.58
86087,2018-08-26,1906.57
19480,2018-08-27,6544.61
19481,2018-08-27,6463.68
86087,2018-08-27,1499.63
19480,2018-08-28,5991.71
19481,2018-08-28,6211.11
86087,2018-08-28,1867.47
19480,2018-08-29,5717.36
19481,2018-08-29,5857.16
86087,2018-08-29,1904.52
19480,2018-08-30,5441.24
19481,2018-08-30,6356.67
86087,2018-08-30,1626.69
19480,2018-08-31,7350.05
19481,2018-08-31,8766.82
86087,2018-08-31,2547.81
19480,2018-09-01,11224.88
19481,2018-09-01,8553.67
86087,2018-09-01,2179.21
19480,2018-09-02,6056.79
19481,2018-09-02,6791.23
86087,2018-09-02,1767.9
19480,2018-09-03,8792.7
19481,2018-09-03,7494.77
86087,2018-09-03,2226.39
19480,2018-09-04,7598.06
19481,2018-09-04,7614.77
86087,2018-09-04,2283.6
19480,2018-09-05,7017.21
19481,2018-09-05,7266.42
86087,2018-09-05,1812.36
19480,2018-09-06,5609.03
19481,2018-09-06,7480.17
86087,2018-09-06,1857.58
19480,2018-09-07,7475.92
19481,2018-09-07,6666.72
86087,2018-09-07,1763.78
19480,2018-09-08,9458.81
19481,2018-09-08,8008.4
86087,2018-09-08,2013.9
19480,2018-09-09,6434.68
19481,2018-09-09,7967.1
86087,2018-09-09,2038.16
19480,2018-09-10,7610.73
19481,2018-09-10,7352.37
86087,2018-09-10,1818.99
19480,2018-09-11,6357.03
19481,2018-09-11,7079.49
86087,2018-09-11,2420.87
19480,2018-09-12,5704.32
19481,2018-09-12,6804.94
86087,2018-09-12,1811.35
19480,2018-09-13,6261.7
19481,2018-09-13,6500.2
86087,2018-09-13,1595.26
19480,2018-09-14,6509.58
19481,2018-09-14,6542.54
86087,2018-09-14,1766.11
19480,2018-09-15,10083.38
19481,2018-09-15,8606.57
86087,2018-09-15,2343.69
19480,2018-09-16,6549.69
19481,2018-09-16,7525.96
86087,2018-09-16,1942.91
19480,2018-09-17,7839.59
19481,2018-09-17,8469.6
86087,2018-09-17,2054.53
19480,2018-09-18,6388.8
19481,2018-09-18,5685.62
86087,2018-09-18,1631.96
19480,2018-09-19,6564.07
19481,2018-09-19,6970.43
86087,2018-09-19,1500.41
19480,2018-09-20,5100.41
19481,2018-09-20,7840.59
86087,2018-09-20,1612.62
19480,2018-09-21,7572.54
19481,2018-09-21,7720.07
86087,2018-09-21,1559.27
19480,2018-09-22,8391.18
19481,2018-09-22,8337.42
86087,2018-09-22,1891.72
19480,2018-09-23,6173.57
19481,2018-09-23,6939.9
86087,2018-09-23,1619.34
19480,2018-09-24,7418.04
19481,2018-09-24,7020.08
86087,2018-09-24,2144.56
19480,2018-09-25,6440.92
19481,2018-09-25,6398.32
86087,2018-09-25,1596.7
19480,2018-09-26,6638.9
19481,2018-09-26,6898.28
86087,2018-09-26,1681.51
19480,2018-09-27,5640.8
19481,2018-09-27,6227.94
86087,2018-09-27,1444.41
19480,2018-09-28,6243.33
19481,2018-09-28,7446.31
86087,2018-09-28,1638.37
19480,2018-09-29,9884.15
19481,2018-09-29,7996.14
86087,2018-09-29,1565.5
19480,2018-09-30,6291.59
19481,2018-09-30,7209.61
86087,2018-09-30,1715.56
19480,2018-10-01,8686.58
19481,2018-10-01,8269.42
86087,2018-10-01,2560.05
19480,2018-10-02,7891.18
19481,2018-10-02,6853.9
86087,2018-10-02,1772
19480,2018-10-03,7625.03
19481,2018-10-03,6817.95
86087,2018-10-03,1837.72
19480,2018-10-04,6269.65
19481,2018-10-04,7194.29
86087,2018-10-04,1649.21
19480,2018-10-05,7456.97
19481,2018-10-05,7522.76
86087,2018-10-05,1984.31
19480,2018-10-06,10326.25
19481,2018-10-06,8491.21
86087,2018-10-06,1883.37
19480,2018-10-07,7440.58
19481,2018-10-07,7260.99
86087,2018-10-07,1662.8
19480,2018-10-08,7737.3
19481,2018-10-08,7969.16
86087,2018-10-08,1875.97
19480,2018-10-09,6803.96
19481,2018-10-09,7348.71
86087,2018-10-09,1840.36
19480,2018-10-10,6521.31
19481,2018-10-10,6633.13
86087,2018-10-10,1905.61
19480,2018-10-11,5959.71
19481,2018-10-11,5835.43
86087,2018-10-11,1676.86
19480,2018-10-12,7487.82
19481,2018-10-12,7760.55
86087,2018-10-12,1617.16
19480,2018-10-13,10859.29
19481,2018-10-13,9254.03
86087,2018-10-13,2455.43
19480,2018-10-14,6923.2
19481,2018-10-14,9564.75
86087,2018-10-14,1804.71
19480,2018-10-15,8657.97
19481,2018-10-15,9523.28
86087,2018-10-15,2504.71
19480,2018-10-16,7921.84
19481,2018-10-16,7229.31
86087,2018-10-16,1933.96
19480,2018-10-17,7229.54
19481,2018-10-17,8093.26
86087,2018-10-17,1913.82
19480,2018-10-18,6081.84
19481,2018-10-18,7133.2
86087,2018-10-18,1985.03
19480,2018-10-19,6231.88
19481,2018-10-19,7702.54
86087,2018-10-19,1901.12
19480,2018-10-20,9513.96
19481,2018-10-20,7612.72
86087,2018-10-20,1913.42
19480,2018-10-21,5119.43
19481,2018-10-21,7573.22
86087,2018-10-21,1702.28
19480,2018-10-22,8052.02
19481,2018-10-22,6803.41
86087,2018-10-22,1881.05
19480,2018-10-23,6302.89
19481,2018-10-23,7465.68
86087,2018-10-23,1900.27
19480,2018-10-24,7063.25
19481,2018-10-24,6605.92
86087,2018-10-24,1630.75
19480,2018-10-25,6203.03
19481,2018-10-25,7491.71
86087,2018-10-25,1378.29
19480,2018-10-26,6202.99
19481,2018-10-26,7568.88
86087,2018-10-26,1889.37
19480,2018-10-27,8702.59
19481,2018-10-27,7853.12
86087,2018-10-27,1705.39
19480,2018-10-28,6008.84
19481,2018-10-28,7594.93
86087,2018-10-28,1646.9
19480,2018-10-29,7576.14
19481,2018-10-29,7760.67
86087,2018-10-29,2291.21
19480,2018-10-30,7778.01
19481,2018-10-30,7170.86
86087,2018-10-30,2304.73
19480,2018-10-31,5937.65
19481,2018-10-31,7730.39
86087,2018-10-31,1854.27
19480,2018-11-01,8869.51
19481,2018-11-01,7657.05
86087,2018-11-01,2310.98
19480,2018-11-02,7641.15
19481,2018-11-02,8504.75
86087,2018-11-02,2474.02
19480,2018-11-03,11443.47
19481,2018-11-03,8445.84
86087,2018-11-03,2323.42
19480,2018-11-04,7248.32
19481,2018-11-04,8531.55
86087,2018-11-04,2574.6
19480,2018-11-05,7556.67
19481,2018-11-05,7273.31
86087,2018-11-05,3471.53
19480,2018-11-06,7326.22
19481,2018-11-06,8067.57
86087,2018-11-06,3005.64
19480,2018-11-07,7412.61
19481,2018-11-07,7333.24
86087,2018-11-07,2933.44
19480,2018-11-08,7485.17
19481,2018-11-08,7862.89
86087,2018-11-08,1918.88
19480,2018-11-09,7534.12
19481,2018-11-09,8431.92
86087,2018-11-09,2121.37
19480,2018-11-10,11313.73
19481,2018-11-10,8892.46
86087,2018-11-10,1874.7
19480,2018-11-11,7453.92
19481,2018-11-11,8437.21
86087,2018-11-11,1861.23
19480,2018-11-12,8242.04
19481,2018-11-12,9001.98
86087,2018-11-12,2538.81
19480,2018-11-13,7006.03
19481,2018-11-13,8042.98
86087,2018-11-13,2241.28
19480,2018-11-14,7952.31
19481,2018-11-14,7817.37
86087,2018-11-14,1800.19
19480,2018-11-15,7970.18
19481,2018-11-15,8621.8
86087,2018-11-15,1629.37
19480,2018-11-16,7578.07
19481,2018-11-16,7898.72
86087,2018-11-16,1972.08
19480,2018-11-17,10623.82
19481,2018-11-17,10334.09
86087,2018-11-17,2050.4
19480,2018-11-18,8093.89
19481,2018-11-18,10616.78
86087,2018-11-18,1969.23
19480,2018-11-19,10260.14
19481,2018-11-19,10863.31
86087,2018-11-19,2534.12
19480,2018-11-20,10896.66
19481,2018-11-20,12609.39
86087,2018-11-20,2920.97
19480,2018-11-21,12853.24
19481,2018-11-21,13469.01
86087,2018-11-21,4210.62
19480,2018-11-22,4892.79
19481,2018-11-22,
86087,2018-11-22,1355.32
19480,2018-11-23,5951.77
19481,2018-11-23,4858.39
86087,2018-11-23,1581.32
19480,2018-11-24,8517.42
19481,2018-11-24,5777.11
86087,2018-11-24,1307.93
19480,2018-11-25,5074.86
19481,2018-11-25,6864.22
86087,2018-11-25,1518.81
19480,2018-11-26,7531.43
19481,2018-11-26,7451.25
86087,2018-11-26,1969.28
19480,2018-11-27,6077.74
19481,2018-11-27,7325.95
86087,2018-11-27,1613.72
19480,2018-11-28,6516.1
19481,2018-11-28,6071.02
86087,2018-11-28,1744.9
19480,2018-11-29,5743.18
19481,2018-11-29,6579.29
86087,2018-11-29,1541.74
19480,2018-11-30,7146.77
19481,2018-11-30,7544.76
86087,2018-11-30,1985.22
19480,2018-12-01,11731.01
19481,2018-12-01,8627.18
86087,2018-12-01,2248.18
19480,2018-12-02,6898.87
19481,2018-12-02,8337.38
86087,2018-12-02,2129.91
19480,2018-12-03,9115.63
19481,2018-12-03,8297.58
86087,2018-12-03,2307.79
19480,2018-12-04,7102
19481,2018-12-04,7914.88
86087,2018-12-04,1890.32
19480,2018-12-05,7109.25
19481,2018-12-05,8104.77
86087,2018-12-05,1903.04
19480,2018-12-06,7578.35
19481,2018-12-06,8347.98
86087,2018-12-06,1706.64
19480,2018-12-07,8602.89
19481,2018-12-07,7768.81
86087,2018-12-07,2121.64
19480,2018-12-08,10058.85
19481,2018-12-08,7073.51
86087,2018-12-08,2110.61
19480,2018-12-09,6232.84
19481,2018-12-09,8470.11
86087,2018-12-09,1774.02
19480,2018-12-10,6298.09
19481,2018-12-10,7638.47
86087,2018-12-10,1987.97
19480,2018-12-11,7621.16
19481,2018-12-11,7507.14
86087,2018-12-11,1837.56
19480,2018-12-12,6614.3
19481,2018-12-12,6862.48
86087,2018-12-12,2036
19480,2018-12-13,6314.34
19481,2018-12-13,7700.18
86087,2018-12-13,2048.39
19480,2018-12-14,7403.35
19481,2018-12-14,7452.88
86087,2018-12-14,1629.79
19480,2018-12-15,9536.68
19481,2018-12-15,7879.14
86087,2018-12-15,2181.16
19480,2018-12-16,7145.81
19481,2018-12-16,8232.23
86087,2018-12-16,2094.61
19480,2018-12-17,8229.94
19481,2018-12-17,7475.2
86087,2018-12-17,2321.91
19480,2018-12-18,9077.8
19481,2018-12-18,8489.52
86087,2018-12-18,1927.97
19480,2018-12-19,7917.14
19481,2018-12-19,7561.87
86087,2018-12-19,1966.7
19480,2018-12-20,6309.23
19481,2018-12-20,7749.99
86087,2018-12-20,1635.91
19480,2018-12-21,9377.68
19481,2018-12-21,9929.81
86087,2018-12-21,2265.54
19480,2018-12-22,12042.02
19481,2018-12-22,10968.51
86087,2018-12-22,2022.35
19480,2018-12-23,9474.27
19481,2018-12-23,10794.65
86087,2018-12-23,2094.6
19480,2018-12-24,13175.7
19481,2018-12-24,10473.08
86087,2018-12-24,2936.79
19480,2018-12-25,
19481,2018-12-25,
86087,2018-12-25,
19480,2018-12-26,5094.95
19481,2018-12-26,7013.23
86087,2018-12-26,1996.01
19480,2018-12-27,5547.75
19481,2018-12-27,7268.67
86087,2018-12-27,1852.05
19480,2018-12-28,8285.76
19481,2018-12-28,9160.64
86087,2018-12-28,2248.96
19480,2018-12-29,9551.73
19481,2018-12-29,8316.52
86087,2018-12-29,2560.07
19480,2018-12-30,6196.11
19481,2018-12-30,8002.33
86087,2018-12-30,1787.94
19480,2018-12-31,11641.78
19481,2018-12-31,9916.7
86087,2018-12-31,2527.3
19480,2019-01-01,6113.95
19481,2019-01-01,7838.77
86087,2019-01-01,1770.38
19480,2019-01-02,9207.13
19481,2019-01-02,5996.24
86087,2019-01-02,2332.01
19480,2019-01-03,7869.42
19481,2019-01-03,8307.93
86087,2019-01-03,2193.92
19480,2019-01-04,8683.79
19481,2019-01-04,7765.65
86087,2019-01-04,1883.83
19480,2019-01-05,9560.62
19481,2019-01-05,7785.98
86087,2019-01-05,2275.12
19480,2019-01-06,6448.58
19481,2019-01-06,6420.83
86087,2019-01-06,2183.61
19480,2019-01-07,7903.77
19481,2019-01-07,7426.84
86087,2019-01-07,2315.32
19480,2019-01-08,7312.82
19481,2019-01-08,7063.49
86087,2019-01-08,2202.47
19480,2019-01-09,6362.37
19481,2019-01-09,7823.09
86087,2019-01-09,1553.95
19480,2019-01-10,7271.52
19481,2019-01-10,5546.94
86087,2019-01-10,1681.94
19480,2019-01-11,7040.21
19481,2019-01-11,7539.8
86087,2019-01-11,1915.63
19480,2019-01-12,9772.85
19481,2019-01-12,7945.08
86087,2019-01-12,2128.63
19480,2019-01-13,6194.86
19481,2019-01-13,7717.91
86087,2019-01-13,2006.01
19480,2019-01-14,8402.17
19481,2019-01-14,7163.81
86087,2019-01-14,1766.61
19480,2019-01-15,7066.71
19481,2019-01-15,6999.04
86087,2019-01-15,1694.23
19480,2019-01-16,6909.38
19481,2019-01-16,6517.14
86087,2019-01-16,1469.57
19480,2019-01-17,6205.32
19481,2019-01-17,6835.32
86087,2019-01-17,1867.21
19480,2019-01-18,6856.06
19481,2019-01-18,7423.42
86087,2019-01-18,1514.01
19480,2019-01-19,10199.17
19481,2019-01-19,7166.95
86087,2019-01-19,1635.45
19480,2019-01-20,6551.35
19481,2019-01-20,7365.87
86087,2019-01-20,2017.72
19480,2019-01-21,8836.03
19481,2019-01-21,7478.31
86087,2019-01-21,1897.15
19480,2019-01-22,7028.32
19481,2019-01-22,8042.96
86087,2019-01-22,2226.52
19480,2019-01-23,6653.05
19481,2019-01-23,5971.15
86087,2019-01-23,1653.28
19480,2019-01-24,6697.48
19481,2019-01-24,7775.61
86087,2019-01-24,1537.25
19480,2019-01-25,7496.34
19481,2019-01-25,7128.65
86087,2019-01-25,1483.73
19480,2019-01-26,8884.49
19481,2019-01-26,6611.55
86087,2019-01-26,1480.55
19480,2019-01-27,7741.96
19481,2019-01-27,7055.18
86087,2019-01-27,1516.36
19480,2019-01-28,7982.39
19481,2019-01-28,7315.73
86087,2019-01-28,1814.66
19480,2019-01-29,7238.67
19481,2019-01-29,6989.27
86087,2019-01-29,1931.28
19480,2019-01-30,5363.03
19481,2019-01-30,7046.38
86087,2019-01-30,1619.62
19480,2019-01-31,6194.47
19481,2019-01-31,7416.21
86087,2019-01-31,1531.75
19480,2019-02-01,9464.49
19481,2019-02-01,8754.31
86087,2019-02-01,2796.77
19480,2019-02-02,12157.25
19481,2019-02-02,9156.64
86087,2019-02-02,2102.42
19480,2019-02-03,9560.93
19481,2019-02-03,8707.55
86087,2019-02-03,2235.28
19480,2019-02-04,8195.51
19481,2019-02-04,6559.08
86087,2019-02-04,2111.23
19480,2019-02-05,6288.9
19481,2019-02-05,7069.47
86087,2019-02-05,1719.63
19480,2019-02-06,5609.4
19481,2019-02-06,6552.15
86087,2019-02-06,1658.31
19480,2019-02-07,5696.2
19481,2019-02-07,6499.73
86087,2019-02-07,1500.1
19480,2019-02-08,6609.51
19481,2019-02-08,6492.42
86087,2019-02-08,1791.46
19480,2019-02-09,10004.01
19481,2019-02-09,7953.26
86087,2019-02-09,1439.7
19480,2019-02-10,7145.95
19481,2019-02-10,7390.03
86087,2019-02-10,1891.83
19480,2019-02-11,7768.9
19481,2019-02-11,7671.01
86087,2019-02-11,1678.62
19480,2019-02-12,6190.41
19481,2019-02-12,7094.4
86087,2019-02-12,1722.16
19480,2019-02-13,6625.81
19481,2019-02-13,6682.45
86087,2019-02-13,1541.69
19480,2019-02-14,6599.87
19481,2019-02-14,6602.08
86087,2019-02-14,1557.24
19480,2019-02-15,7289.44
19481,2019-02-15,7530.38
86087,2019-02-15,1804.96
19480,2019-02-16,8803.58
19481,2019-02-16,6849.98
86087,2019-02-16,1778.45
19480,2019-02-17,6590.41
19481,2019-02-17,6993.38
86087,2019-02-17,1556.34
19480,2019-02-18,8193.82
19481,2019-02-18,7016.48
86087,2019-02-18,1698.39
19480,2019-02-19,7237.45
19481,2019-02-19,7366.04
86087,2019-02-19,1665.66
19480,2019-02-20,6548.51
19481,2019-02-20,7475.98
86087,2019-02-20,1911.41
19480,2019-02-21,6750
19481,2019-02-21,7549.73
86087,2019-02-21,1699.6
19480,2019-02-22,6098.82
19481,2019-02-22,6888.95
86087,2019-02-22,1772.21
19480,2019-02-23,9938.21
19481,2019-02-23,8454.74
86087,2019-02-23,1891.79
19480,2019-02-24,7063.6
19481,2019-02-24,6818.63
86087,2019-02-24,2077.72
19480,2019-02-25,7298.86
19481,2019-02-25,7312.04
86087,2019-02-25,1788.57
19480,2019-02-26,7437.39
19481,2019-02-26,5684.4
86087,2019-02-26,1478.86
19480,2019-02-27,6456.52
19481,2019-02-27,5889.71
86087,2019-02-27,1668.04
19480,2019-02-28,6080.76
19481,2019-02-28,8091.86
86087,2019-02-28,1334.77
19480,2019-03-01,8934.98
19481,2019-03-01,7953.64
86087,2019-03-01,2214.08
19480,2019-03-02,12168.24
19481,2019-03-02,8506.09
86087,2019-03-02,1949.95
19480,2019-03-03,7997.03
19481,2019-03-03,8271.22
86087,2019-03-03,1993.63
19480,2019-03-04,8441.73
19481,2019-03-04,7728.74
86087,2019-03-04,2323.67
19480,2019-03-05,8170.19
19481,2019-03-05,7729.45
86087,2019-03-05,2525.92
19480,2019-03-06,6571.83
19481,2019-03-06,7137.17
86087,2019-03-06,2186.21
19480,2019-03-07,7425.77
19481,2019-03-07,7565.5
86087,2019-03-07,1709.77
19480,2019-03-08,6533.91
19481,2019-03-08,7230.13
86087,2019-03-08,1773.87
19480,2019-03-09,9849.08
19481,2019-03-09,8871.23
86087,2019-03-09,2025.99
19480,2019-03-10,6433.58
19481,2019-03-10,9070.97
86087,2019-03-10,2134.69
19480,2019-03-11,7557.97
19481,2019-03-11,9708.6
86087,2019-03-11,1656.23
19480,2019-03-12,6437.61
19481,2019-03-12,8216.98
86087,2019-03-12,1856.4
19480,2019-03-13,4918.48
19481,2019-03-13,6693.49
86087,2019-03-13,2063.94
19480,2019-03-14,7065.72
19481,2019-03-14,6911.24
86087,2019-03-14,1856.99
19480,2019-03-15,7206.51
19481,2019-03-15,7010.49
86087,2019-03-15,1769.15
19480,2019-03-16,9040.91
19481,2019-03-16,7458.63
86087,2019-03-16,1533.43
19480,2019-03-17,6229.47
19481,2019-03-17,7110.55
86087,2019-03-17,1336.57
19480,2019-03-18,7624.43
19481,2019-03-18,7549.92
86087,2019-03-18,2279.38
19480,2019-03-19,5629.32
19481,2019-03-19,6672.1
86087,2019-03-19,1503.17
19480,2019-03-20,6590.85
19481,2019-03-20,6971.79
86087,2019-03-20,2125.94
19480,2019-03-21,5971.29
19481,2019-03-21,6621.35
86087,2019-03-21,1528.32
19480,2019-03-22,5905.37
19481,2019-03-22,8037.75
86087,2019-03-22,1839.3
19480,2019-03-23,9597.67
19481,2019-03-23,7082.8
86087,2019-03-23,1662.6
19480,2019-03-24,7827.12
19481,2019-03-24,7130.47
86087,2019-03-24,2306.81
19480,2019-03-25,7893.68
19481,2019-03-25,7990.23
86087,2019-03-25,2031.63
19480,2019-03-26,6414.11
19481,2019-03-26,6913.73
86087,2019-03-26,2137.2
19480,2019-03-27,5913.46
19481,2019-03-27,6487.54
86087,2019-03-27,1882.3
19480,2019-03-28,6108.12
19481,2019-03-28,7337.78
86087,2019-03-28,1834.56
19480,2019-03-29,6444.22
19481,2019-03-29,7959.21
86087,2019-03-29,1769.71
19480,2019-03-30,10672.93
19481,2019-03-30,8407.51
86087,2019-03-30,1634.5
19480,2019-03-31,6468.32
19481,2019-03-31,7681.2
86087,2019-03-31,1863.65
19480,2019-04-01,9314.85
19481,2019-04-01,7559.24
86087,2019-04-01,2666.57
19480,2019-04-02,7823.43
19481,2019-04-02,7071.11
86087,2019-04-02,2371.48
19480,2019-04-03,8168.32
19481,2019-04-03,7311.15
86087,2019-04-03,2320.75
19480,2019-04-04,6549.91
19481,2019-04-04,6674.79
86087,2019-04-04,2080.73
19480,2019-04-05,6541.17
19481,2019-04-05,7778.42
86087,2019-04-05,1976.41
19480,2019-04-06,10390.22
19481,2019-04-06,8007.76
